source_id,relation,target_id
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.4,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.5,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.5,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.5,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.6,batsman,player:Tendulkar
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.6,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.6,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.6,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,event_type,event:wicket
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,event_type,event:extra
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.5,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.5,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.6,bowler,player:Randiv
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.6,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.1,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.1,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.1,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.2,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.2,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.2,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.3,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.3,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.3,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.4,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.4,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.5,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.5,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.6,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.6,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:45.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.1,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.1,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.1,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.2,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.2,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.3,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.3,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.3,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.4,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.4,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.4,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.5,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.5,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.5,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.6,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.6,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:46.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.1,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.1,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.1,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.2,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.2,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.3,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.3,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.3,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.3,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.4,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.4,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.4,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.5,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.5,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.5,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.5,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.6,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.6,bowler,player:Malinga
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.6,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:47.6,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.1,batsman,player:Yuvraj
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.1,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.1,event_type,event:run
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.1,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.2,batsman,player:Dhoni
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.2,bowler,player:Kulasekara
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.2,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:48.2,phase,phase:death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.1,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.1,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.1,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.1,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.2,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.2,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.2,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.2,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.3,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.3,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.3,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.3,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.4,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.4,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.4,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.4,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.5,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.5,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.5,event_type,event:boundary
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.5,phase,phase:powerplay
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.6,batsman,player:Gambhir
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.6,bowler,player:Perera
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.6,event_type,event:dot
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.6,phase,phase:powerplay
